Respondent ID,Wealth Planning,Wealth Action Text,Health Planning Text,Health Action Text,Civic Planning Text,Civic Action Text,Work Planning Text,Work Action Text,Gender,Age,Race,Education,Education Group,Income,Employment,Job Role,Region,Wealth Planning,Wealth Action,Health Planning,Health Action,Civic Planning,Civic Action,Work Planning,Work Action,Total Score,Rank Descending,Rank Ascending,Percentile,Wealth,Health,Civic,Work,Planning,Action,Status
6498468344,Sometimes,Sometimes,Almost never,Rarely,Sometimes,Almost always,Almost always,Almost never,Male,65 to 74,White,Graduated from college,College-graduate,"$100,000-$149,999",Retired,Not employed,Pacific,2,2,0,1,2,5,5,0,17,1305,92.5,0.065883190883191,4,1,7,5,9,8,Data Disadvantaged
6498119588,Almost never,Usually,Rarely,Sometimes,Almost always,Almost never,Almost always,Almost never,Female,55 to 64,White,Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",South Atlantic,0,4,1,2,5,0,5,0,17,1305,92.5,0.065883190883191,4,3,5,5,11,6,Data Disadvantaged
6498116299,Rarely,Usually,Usually,Almost never,Usually,Almost never,Usually,Almost never,Female,65 to 74,White,Graduated from college,College-graduate,"$75,000-$99,999",Retired,Not employed,East South Central,1,4,4,0,4,0,4,0,17,1305,92.5,0.065883190883191,5,4,4,4,13,4,Data Disadvantaged
6498099150,Almost never,Almost always,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Almost never,Male,18 to 24,Black or African-American,Some college,Some college,"$0-$24,999","Employed, working full-time",Contract / freelance,East North Central,0,5,2,4,2,2,2,0,17,1305,92.5,0.065883190883191,5,6,4,2,6,11,Data Disadvantaged
6497949225,Sometimes,Sometimes,Sometimes,Usually,Almost never,Usually,Sometimes,Rarely,Female,18 to 24,Black or African-American,Some college,Some college,"$150,000 and up","Not employed, looking for work",Logistics / transportation,South Atlantic,2,2,2,4,0,4,2,1,17,1305,92.5,0.065883190883191,4,6,4,3,6,11,Data Disadvantaged
6497906618,Rarely,Sometimes,Almost never,Sometimes,Usually,Sometimes,Usually,Sometimes,Other,25 to 34,White,Some college,Some college,"$50,000-$74,999","Employed, working full-time",Sales / service,West North Central,1,2,0,2,4,2,4,2,17,1305,92.5,0.065883190883191,3,2,6,6,9,8,Data Disadvantaged
6497900305,Rarely,Rarely,Rarely,Usually,Rarely,Usually,Usually,Rarely,Male,55 to 64,American Indian or Alaskan Native,Some graduate school,Post-graduate,"$25,000-$49,999","Employed, working full-time",Other (please specify),East South Central,1,1,1,4,1,4,4,1,17,1305,92.5,0.065883190883191,2,5,5,5,7,10,Data Disadvantaged
6497888848,Sometimes,Almost always,Almost never,Almost always,Almost never,Sometimes,Rarely,Sometimes,Female,35 to 44,White,Graduated from high school,High school or less,"$0-$24,999","Employed, working part-time",Owner / executive / management,South Atlantic,2,5,0,5,0,2,1,2,17,1305,92.5,0.065883190883191,7,5,2,3,3,14,Data Disadvantaged
6497872560,Sometimes,Sometimes,Almost never,Sometimes,Almost always,Almost always,Rarely,Almost never,Male,65 to 74,White,Some college,Some college,"$75,000-$99,999",Retired,Not employed,South Atlantic,2,2,0,2,5,5,1,0,17,1305,92.5,0.065883190883191,4,2,10,1,8,9,Data Disadvantaged
6497849060,Almost never,Almost always,Sometimes,Almost always,Almost never,Almost never,Almost always,Almost never,Male,18 to 24,White,Graduate degree,Post-graduate,"$25,000-$49,999",Student,Other (please specify),Mountain,0,5,2,5,0,0,5,0,17,1305,92.5,0.065883190883191,5,7,0,5,7,10,Data Disadvantaged
6497816697,Rarely,Usually,Sometimes,Rarely,Rarely,Almost always,Sometimes,Rarely,Female,55 to 64,White,Graduate degree,Post-graduate,"$25,000-$49,999",Retired,Not employed,Mountain,1,4,2,1,1,5,2,1,17,1305,92.5,0.065883190883191,5,3,6,3,6,11,Data Disadvantaged
6497811250,Rarely,Almost always,Almost never,Usually,Almost always,Almost never,Rarely,Rarely,Female,25 to 34,White,Some graduate school,Post-graduate,"$0-$24,999",Student,Other (please specify),New England,1,5,0,4,5,0,1,1,17,1305,92.5,0.065883190883191,6,4,5,2,7,10,Data Disadvantaged
6497805434,Almost never,Usually,Sometimes,Usually,Almost always,Almost never,Rarely,Rarely,Female,35 to 44,White,Some college,Some college,"$100,000-$149,999","Not employed, NOT looking for work",Other (please specify),Pacific,0,4,2,4,5,0,1,1,17,1305,92.5,0.065883190883191,4,6,5,2,8,9,Data Disadvantaged
6500953816,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Male,35 to 44,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",West North Central,2,4,2,2,2,2,2,2,18,1274,116,0.082621082621083,6,4,4,4,8,10,Data Disadvantaged
6500811319,Sometimes,Sometimes,Rarely,Usually,Sometimes,Rarely,Usually,Sometimes,Male,25 to 34,White,Some high school,High school or less,"$25,000-$49,999","Employed, working full-time",Other (please specify),East North Central,2,2,1,4,2,1,4,2,18,1274,116,0.082621082621083,4,5,3,6,9,9,Data Disadvantaged
6500721094,Almost never,Usually,Almost never,Almost never,Almost always,Almost always,Usually,Almost never,Male,18 to 24,White,Some college,Some college,"$0-$24,999",Student,Other (please specify),East South Central,0,4,0,0,5,5,4,0,18,1274,116,0.082621082621083,4,0,10,4,9,9,Data Disadvantaged
6500703924,Sometimes,Sometimes,Usually,Almost never,Usually,Rarely,Rarely,Usually,Male,35 to 44,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",East North Central,2,2,4,0,4,1,1,4,18,1274,116,0.082621082621083,4,4,5,5,11,7,Data Disadvantaged
6500522010,Sometimes,Sometimes,Almost never,Usually,Sometimes,Sometimes,Sometimes,Usually,Male,18 to 24,White,Graduated from high school,High school or less,"$0-$24,999","Employed, working part-time",Other (please specify),Middle Atlantic,2,2,0,4,2,2,2,4,18,1274,116,0.082621082621083,4,4,4,6,6,12,Data Disadvantaged
6500510731,Almost never,Sometimes,Sometimes,Sometimes,Almost always,Usually,Rarely,Sometimes,Male,18 to 24,Multiple races,Graduated from college,College-graduate,"$25,000-$49,999","Not employed, looking for work",Not employed,South Atlantic,0,2,2,2,5,4,1,2,18,1274,116,0.082621082621083,2,4,9,3,8,10,Data Disadvantaged
6500423068,Almost never,Sometimes,Usually,Almost always,Usually,Sometimes,Rarely,Almost never,Female,18 to 24,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working part-time",Sales / service,Middle Atlantic,0,2,4,5,4,2,1,0,18,1274,116,0.082621082621083,2,9,6,1,9,9,Data Disadvantaged
6500333786,Almost never,Almost never,Rarely,Almost always,Almost always,Sometimes,Almost always,Almost never,Male,18 to 24,White,Some college,Some college,"$0-$24,999","Employed, working part-time",Sales / service,Pacific,0,0,1,5,5,2,5,0,18,1274,116,0.082621082621083,0,6,7,5,11,7,Data Disadvantaged
6500224384,Usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Male,18 to 24,Some other race (please specify),Some college,Some college,"$25,000-$49,999",Student,Not employed,Pacific,4,2,2,2,2,2,2,2,18,1274,116,0.082621082621083,6,4,4,4,10,8,Data Disadvantaged
6500195700,Sometimes,Sometimes,Sometimes,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Male,35 to 44,Asian,Some college,Some college,"$0-$24,999","Employed, working full-time",Other (please specify),Pacific,2,2,2,2,4,2,2,2,18,1274,116,0.082621082621083,4,4,6,4,10,8,Data Disadvantaged
6499761125,Almost never,Usually,Almost never,Almost always,Almost never,Almost never,Almost always,Usually,Male,25 to 34,Multiple races,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Sales / service,West South Central,0,4,0,5,0,0,5,4,18,1274,116,0.082621082621083,4,5,0,9,5,13,Data Disadvantaged
6499273718,Sometimes,Sometimes,Almost never,Almost always,Usually,Almost always,Almost never,Almost never,Male,18 to 24,Some other race (please specify),Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working full-time",Contract / freelance,Pacific,2,2,0,5,4,5,0,0,18,1274,116,0.082621082621083,4,5,9,0,6,12,Data Disadvantaged
6498676753,Sometimes,Usually,Usually,Sometimes,Usually,Rarely,Rarely,Almost never,Male,65 to 74,Asian,Graduated from college,College-graduate,"$25,000-$49,999",Retired,Not employed,Pacific,2,4,4,2,4,1,1,0,18,1274,116,0.082621082621083,6,6,5,1,11,7,Data Disadvantaged
6498636205,Rarely,Sometimes,Rarely,Almost always,Rarely,Usually,Sometimes,Sometimes,Male,55 to 64,White,Graduated from high school,High school or less,"$0-$24,999","Disabled, not able to work",Not employed,New England,1,2,1,5,1,4,2,2,18,1274,116,0.082621082621083,3,6,5,4,5,13,Data Disadvantaged
6498569766,Sometimes,Sometimes,Sometimes,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Female,45 to 54,Multiple races,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Pacific,2,2,2,2,4,2,2,2,18,1274,116,0.082621082621083,4,4,6,4,10,8,Data Disadvantaged
6498469264,Usually,Almost always,Almost never,Rarely,Sometimes,Almost always,Rarely,Almost never,Female,45 to 54,Multiple races,Graduate degree,Post-graduate,"$25,000-$49,999",Student,"Technical / skilled trade (IT, electrician, plumber)",East South Central,4,5,0,1,2,5,1,0,18,1274,116,0.082621082621083,9,1,7,1,7,11,Data Disadvantaged
6498415140,Sometimes,Sometimes,Almost never,Usually,Usually,Usually,Rarely,Rarely,Male,45 to 54,Black or African-American,Graduated from high school,High school or less,"$100,000-$149,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",South Atlantic,2,2,0,4,4,4,1,1,18,1274,116,0.082621082621083,4,4,8,2,7,11,Data Disadvantaged
6498396092,Rarely,Sometimes,Rarely,Rarely,Usually,Usually,Usually,Rarely,Male,65 to 74,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working part-time","Licensed professional (MD, CPA, teacher)",West North Central,1,2,1,1,4,4,4,1,18,1274,116,0.082621082621083,3,2,8,5,10,8,Data Disadvantaged
6498254268,Almost always,Sometimes,Rarely,Sometimes,Almost never,Sometimes,Usually,Sometimes,Female,25 to 34,Asian,Some college,Some college,"$0-$24,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Mountain,5,2,1,2,0,2,4,2,18,1274,116,0.082621082621083,7,3,2,6,10,8,Data Disadvantaged
6498250091,Almost always,Usually,Sometimes,Sometimes,Rarely,Usually,Almost never,Almost never,Male,75 or older,White,Graduated from college,College-graduate,"$100,000-$149,999",Retired,Not employed,Middle Atlantic,5,4,2,2,1,4,0,0,18,1274,116,0.082621082621083,9,4,5,0,8,10,Data Disadvantaged
6498243372,Sometimes,Almost always,Almost never,Usually,Almost never,Almost never,Almost always,Sometimes,Female,18 to 24,Multiple races,Some college,Some college,"$0-$24,999",Student,Not employed,New England,2,5,0,4,0,0,5,2,18,1274,116,0.082621082621083,7,4,0,7,7,11,Data Disadvantaged
6498239368,Usually,Almost always,Usually,Sometimes,Almost never,Sometimes,Rarely,Almost never,Female,35 to 44,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working part-time",Sales / service,Pacific,4,5,4,2,0,2,1,0,18,1274,116,0.082621082621083,9,6,2,1,9,9,Data Disadvantaged
6498123601,Almost never,Usually,Almost never,Usually,Almost always,Almost always,Almost never,Almost never,Male,65 to 74,White,Graduate degree,Post-graduate,"$75,000-$99,999",Retired,Not employed,Pacific,0,4,0,4,5,5,0,0,18,1274,116,0.082621082621083,4,4,10,0,5,13,Data Disadvantaged
6498115045,Almost always,Almost always,Sometimes,Almost never,Sometimes,Almost never,Sometimes,Sometimes,Male,55 to 64,White,Some college,Some college,"$75,000-$99,999","Employed, working full-time",Owner / executive / management,Pacific,5,5,2,0,2,0,2,2,18,1274,116,0.082621082621083,10,2,2,4,11,7,Data Disadvantaged
6498090877,Rarely,Sometimes,Sometimes,Almost never,Sometimes,Almost always,Usually,Sometimes,Female,18 to 24,White,Graduated from college,College-graduate,"$25,000-$49,999",Student,Arts / performer,South Atlantic,1,2,2,0,2,5,4,2,18,1274,116,0.082621082621083,3,2,7,6,9,9,Data Disadvantaged
6497938398,Almost never,Usually,Almost never,Usually,Usually,Rarely,Usually,Rarely,Female,25 to 34,Asian,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time",Owner / executive / management,Pacific,0,4,0,4,4,1,4,1,18,1274,116,0.082621082621083,4,4,5,5,8,10,Data Disadvantaged
6497910395,Almost never,Usually,Usually,Almost never,Usually,Sometimes,Sometimes,Sometimes,Female,18 to 24,White,Did not attend school,High school or less,"$0-$24,999","Not employed, NOT looking for work",Not employed,Pacific,0,4,4,0,4,2,2,2,18,1274,116,0.082621082621083,4,4,6,4,10,8,Data Disadvantaged
6497884557,Sometimes,Rarely,Sometimes,Sometimes,Usually,Rarely,Usually,Sometimes,Female,18 to 24,White,Graduated from high school,High school or less,"$0-$24,999","Employed, working part-time",Other (please specify),West North Central,2,1,2,2,4,1,4,2,18,1274,116,0.082621082621083,3,4,5,6,12,6,Data Disadvantaged
6497867486,Sometimes,Sometimes,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Sometimes,Female,18 to 24,White,Graduated from high school,High school or less,"$0-$24,999",Student,Arts / performer,Mountain,2,2,2,4,2,2,2,2,18,1274,116,0.082621082621083,4,6,4,4,8,10,Data Disadvantaged
6497849206,Sometimes,Sometimes,Rarely,Rarely,Almost always,Rarely,Sometimes,Usually,Male,65 to 74,White,Graduate degree,Post-graduate,"$25,000-$49,999",Retired,Not employed,Middle Atlantic,2,2,1,1,5,1,2,4,18,1274,116,0.082621082621083,4,2,6,6,10,8,Data Disadvantaged
6497812850,Almost always,Almost always,Almost never,Almost always,Almost never,Rarely,Sometimes,Almost never,Female,45 to 54,Black or African-American,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working part-time",Other (please specify),South Atlantic,5,5,0,5,0,1,2,0,18,1274,116,0.082621082621083,10,5,1,2,7,11,Data Disadvantaged
6500910028,Usually,Almost always,Almost always,Sometimes,Almost never,Sometimes,Rarely,Almost never,Male,35 to 44,American Indian or Alaskan Native,Some college,Some college,"$0-$24,999","Disabled, not able to work",Not employed,East South Central,4,5,5,2,0,2,1,0,19,1244,146.5,0.104344729344729,9,7,2,1,10,9,Data Disadvantaged
6500645781,Usually,Usually,Almost never,Almost never,Usually,Usually,Rarely,Sometimes,Male,18 to 24,Black or African-American,Graduated from high school,High school or less,"$150,000 and up","Employed, working full-time",Owner / executive / management,East North Central,4,4,0,0,4,4,1,2,19,1244,146.5,0.104344729344729,8,0,8,3,9,10,Data Disadvantaged
6500524468,Rarely,Usually,Rarely,Usually,Almost always,Sometimes,Sometimes,Almost never,Male,18 to 24,White,Some college,Some college,"$0-$24,999","Employed, working part-time","Technical / skilled trade (IT, electrician, plumber)",West North Central,1,4,1,4,5,2,2,0,19,1244,146.5,0.104344729344729,5,5,7,2,9,10,Data Disadvantaged
6500428162,Sometimes,Usually,Rarely,Sometimes,Almost always,Almost always,Almost never,Almost never,Male,25 to 34,Some other race (please specify),Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time",Other (please specify),West South Central,2,4,1,2,5,5,0,0,19,1244,146.5,0.104344729344729,6,3,10,0,8,11,Data Disadvantaged
6499788209,Almost always,Sometimes,Sometimes,Rarely,Usually,Usually,Rarely,Almost never,Other,25 to 34,American Indian or Alaskan Native,Middle school,High school or less,"$50,000-$74,999","Not employed, looking for work",Administrative professional,West North Central,5,2,2,1,4,4,1,0,19,1244,146.5,0.104344729344729,7,3,8,1,12,7,Data Disadvantaged
6499386446,Almost never,Sometimes,Rarely,Usually,Usually,Almost always,Sometimes,Rarely,Male,25 to 34,Some other race (please specify),Graduated from college,College-graduate,"$25,000-$49,999","Employed, working part-time",Contract / freelance,Pacific,0,2,1,4,4,5,2,1,19,1244,146.5,0.104344729344729,2,5,9,3,7,12,Data Disadvantaged
6499174192,Usually,Sometimes,Rarely,Usually,Sometimes,Rarely,Usually,Rarely,Male,25 to 34,Some other race (please specify),Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Sales / service,West South Central,4,2,1,4,2,1,4,1,19,1244,146.5,0.104344729344729,6,5,3,5,11,8,Data Disadvantaged
6499117239,Almost never,Almost always,Almost never,Almost always,Almost always,Usually,Almost never,Almost never,Male,25 to 34,White,Some college,Some college,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Mountain,0,5,0,5,5,4,0,0,19,1244,146.5,0.104344729344729,5,5,9,0,5,14,Data Disadvantaged
6498726102,Almost always,Almost always,Almost never,Almost never,Usually,Almost always,Almost never,Almost never,Male,25 to 34,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Logistics / transportation,Pacific,5,5,0,0,4,5,0,0,19,1244,146.5,0.104344729344729,10,0,9,0,9,10,Data Disadvantaged
6498628630,Rarely,Sometimes,Usually,Rarely,Almost always,Usually,Rarely,Rarely,Male,18 to 24,Black or African-American,Some college,Some college,"$0-$24,999",Student,Not employed,West South Central,1,2,4,1,5,4,1,1,19,1244,146.5,0.104344729344729,3,5,9,2,11,8,Data Disadvantaged
6498627269,Almost always,Usually,Usually,Sometimes,Sometimes,Sometimes,Almost never,Almost never,Female,65 to 74,White,Graduate degree,Post-graduate,"$25,000-$49,999",Retired,Not employed,Mountain,5,4,4,2,2,2,0,0,19,1244,146.5,0.104344729344729,9,6,4,0,11,8,Data Disadvantaged
